metricId;crawlJobId;organizationId;sourceId;dimensions;rawValue;rawLast;avg3d;avg7d;avg15d;avg30d;stddev7d;stddev30d
6;25187;158;351;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_testequity_com""}";3.509865283966064;3.378390073776245;3.2888139883677163;3.1354590824672153;3.0742748896280925;3.0699016782972546;0.1786263924469382;0.3611847943246888
29;25187;158;351;;100;100;100;100;100;100;0;0
27;25187;158;351;;100;100;100;100;100;100;0;0
31;25187;158;351;;100;100;100;100;100;100;0;0
34;25187;158;351;;1;1;1;1;1;1;0;0
26;25187;158;351;;0;0;0;0;0;0;0;0
2;25187;158;351;;68;68;68;68;68;68;0;0
32;25187;158;351;;100;100;100;100;100;100;0;0
28;25187;158;351;;100;100;100;100;100;100;0;0
18;25219;181;433;;79.25;79.25;79.25;79.25;79.37533333333334;79.72724137931036;0;0.8739561124928484
19;25219;181;433;;2;2;2;2;2;2;0;0
9;25219;181;433;;0;0;0;0;0;0;0;0
20;25219;181;433;;15.09;15.09;17.606666666666666;19.404285714285717;16.726666666666667;14.52551724137931;2.410642221145093;5.157374088727911
8;25219;181;433;;0;0;0;0;0;0;0;0
15;25219;181;433;;0;;;;;;;
7;25219;181;433;;0;0;0;0;0;0;0;0
3;25219;181;433;;53;53;53;53;53;52.89655172413793;0;0.3045434781492361
5;25219;181;433;;0;0;0;0;0;0;0;0
21;25219;181;433;;0;;;;;;;
4;25219;181;433;;53;53;53;53;53;52.89655172413793;0;0.3045434781492361
29;25219;181;433;;100;100;100;100;100;100;0;0
27;25219;181;433;;100;100;100;100;100;100;0;0
31;25219;181;433;;100;100;100;100;100;100;0;0
26;25219;181;433;;0;0;0;0;0;0;0;0
2;25219;181;433;;53;53;53;53;53;52.89655172413793;0;0.3045434781492361
32;25219;181;433;;100;100;100;100;100;100;0;0
28;25219;181;433;;100;100;100;100;100;100;0;0
30;25219;181;433;;100;100;100;100;100;100;0;0
12;25219;181;433;;0;0;0;0;0;0;0;0
30;25187;158;351;;100;100;100;100;100;100;0;0
3;25225;181;432;;65;65;65;65.14285714285714;65.06666666666666;69.6896551724138;0.3499271061118826;24.62701551111182
15;25225;181;432;;0;;;;;;;
18;25220;181;438;;0;0;0;0;0;0;0;0
19;25220;181;438;;2;2;2;2;2;2;0;0
9;25220;181;438;;0;0;0;0;0;0;0;0
20;25220;181;438;;0;0;0;0;0;0;0;0
8;25220;181;438;;0;0;0;0;0;0;0;0
15;25220;181;438;;0;;;;;;;
7;25218;181;436;;0;0;0;0;0;0;0;0
5;25218;181;436;;0;0;0;0;0;0;0;0
21;25218;181;436;;0;;;;;;;
4;25218;181;436;;27;27;27;27;27;26.96551724137931;0;0.18246560765962694
29;25218;181;436;;100;100;100;100;100;100;0;0
27;25218;181;436;;100;100;100;100;100;100;0;0
31;25218;181;436;;100;100;100;100;100;100;0;0
26;25218;181;436;;0;0;0;0;0;0;0;0
2;25218;181;436;;27;27;27;27;27;26.96551724137931;0;0.18246560765962694
32;25218;181;436;;100;100;100;100;100;100;0;0
28;25218;181;436;;100;100;100;100;100;100;0;0
30;25218;181;436;;100;100;100;100;100;100;0;0
12;25218;181;436;;0;0;0;0;0;0;0;0
18;25193;158;348;;100;100;100;100;100;100;0;0
19;25193;158;348;;4;4;4;4;4;4;0;0
9;25193;158;348;;0;0;0;0;0;0;0;0
20;25193;158;348;;0;0;0;0;0;0;0;0
8;25193;158;348;;0;0;0;0;0;0;0;0
3;25220;181;438;;32;31;33;31.571428571428573;31.666666666666668;34.758620689655174;2.718042512920064;9.679894458008963
13;25193;158;348;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_tequipment_net""}";0;0;0;0;0;0;0;0
13;25193;158;348;"{""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_tequipment_net""}";0;0;0;0;0;0;0;0
7;25193;158;348;;0;0;0;0;0;0;0;0
35;25193;158;348;;1;1;1;1;1;1;0;0
36;25193;158;348;;1;1;1;1;1;1;0;0
5;25193;158;348;;0;0;0;0;0;0;0;0
21;25193;158;348;;0;;;;;;;
14;25193;158;348;;0;0;0.0024691358024691358;0.0010582010582010583;0.0004938271604938272;0.00041152263374485596;0.002592052637865797;0.0016967512862624118
10;25193;158;348;;1;1;0.9975308641975308;0.998941798941799;0.9995061728395062;0.9995884773662552;0.0025920526378658006;0.0016967512862624142
11;25193;158;348;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_tequipment_net""}";1.587955236434937;0.9553360939025879;1.2714232603708904;1.367194073540824;1.2660160859425864;1.231926719347636;0.23460902472317366;0.24379903697754718
11;25193;158;348;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_tequipment_net""}";28.45929217338562;18.62776279449463;14.183695236841837;15.377477066857475;13.298074229558306;16.135168843799168;6.013486335175203;12.295740459371874
6;25193;158;348;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_tequipment_net""}";2.342040777206421;2.710500955581665;2.464562257130941;2.8743437698909213;2.6106746514638264;2.5541688866085477;1.2438577857328263;0.8307447847506096
18;25223;181;437;;0;0;0;0;0;0;0;0
19;25223;181;437;;2;2;2;2;2;2.0344827586206895;0;0.18246560765962694
3;25223;181;437;;27;27;29.333333333333332;28;27.533333333333335;29.655172413793103;2.449489742783178;12.228502212028415
3;25221;181;435;;531;531;531;531;531;529.9310344827586;0;5.656433837448435
18;25221;181;435;;0;0;0;0;0;0;0;0
19;25221;181;435;;2;2;2;2;2;2;0;0
9;25221;181;435;;0;0;0;0;0;0;0;0
20;25221;181;435;;0;0;0;0;0;0;0;0
8;25221;181;435;;0;0;0;0;0;0;0;0
15;25221;181;435;;0;;;;;;;
24;25221;181;435;;0;0;0;0;0;0;0;0
23;25221;181;435;;0;0;0;0;0;0;0;0
22;25221;181;435;;0;0;0;0;0;0;0;0
25;25221;181;435;;0;0;0;0;0;0;0;0
7;25221;181;435;;0;0;0;0;0;0;0;0
5;25221;181;435;;0;0;0;0;0;0;0;0
21;25221;181;435;;0;;;;;;;
4;25221;181;435;;31;31;31;31;30.933333333333334;30.96551724137931;0;0.18246560765962694
29;25221;181;435;;100;100;100;100;100;100;0;0
27;25221;181;435;;100;100;100;100;100;100;0;0
24;25220;181;438;;0;0;0;0;0;0;0;0
23;25220;181;438;;0;0;0;0;0;0;0;0
22;25220;181;438;;0;0;0;0;0;0;0;0
25;25220;181;438;;0;0;0;0;0;0;0;0
7;25220;181;438;;0;0;0;0;0;0;0;0
5;25220;181;438;;0;0;0;0;0;0;0;0
21;25220;181;438;;0;;;;;;;
4;25220;181;438;;31;31;30.666666666666668;30.285714285714285;30.133333333333333;30.06896551724138;0.45175395145262565;0.2533954906327426
29;25220;181;438;;100;100;100;100;100;100;0;0
27;25220;181;438;;100;100;100;100;100;100;0;0
31;25220;181;438;;100;100;100;100;100;100;0;0
26;25220;181;438;;0;0;0;0;0;0;0;0
2;25220;181;438;;31;31;30.666666666666668;30.285714285714285;30.133333333333333;30.06896551724138;0.45175395145262565;0.2533954906327426
32;25220;181;438;;100;100;100;100;100;100;0;0
28;25220;181;438;;100;100;100;100;100;100;0;0
30;25220;181;438;;100;100;100;100;100;100;0;0
12;25220;181;438;;0;0;0;0;0;0;0;0
6;25193;158;348;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_tequipment_net""}";28.45929217338562;18.62776279449463;14.183695236841837;15.377477066857475;13.298074229558306;16.135168843799168;6.013486335175203;12.295740459371874
4;25193;158;348;;131;131;131;131;131;131;0;0
29;25193;158;348;;100;100;100;100;100;100;0;0
34;25193;158;348;;1;1;1;1;1;1;0;0
12;25187;158;351;;0;0;0;0;0;0;0;0
4;25185;181;432;;21;21;21;21;21;21;0;0
29;25185;181;432;;100;100;100;100;100;100;0;0
27;25185;181;432;;100;100;100;100;100;100;0;0
31;25185;181;432;;100;100;100;100;100;100;0;0
26;25185;181;432;;0;0;0;0;0;0;0;0
2;25185;181;432;;80;84;83;79.85714285714286;82.26666666666667;83.66666666666667;3.270149469217028;3.51715373140987
32;25185;181;432;;100;100;100;100;100;100;0;0
28;25185;181;432;;100;100;100;100;100;100;0;0
3;25222;181;430;;436;421;300.3333333333333;442.42857142857144;642.8;731.0344827586207;292.3744454061104;217.616157291658
30;25185;181;432;;100;100;100;100;100;100;0;0
12;25185;181;432;;0;0;0;0;0;0;0;0
11;25184;181;438;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariaspacheco_com_br""}";1.180504322052002;1.192206144332886;1.3476753234863281;1.3623246124812536;1.3287051995595296;1.3143569862141329;0.10142857248795134;0.09520330425409589
11;25184;181;438;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariaspacheco_com_br""}";2.023087501525879;1.335879564285278;1.8779070377349854;1.9634474686213903;1.954653787612915;1.945096352521111;0.29998631607249965;0.20213486962791957
6;25184;181;438;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariaspacheco_com_br""}";1.549597501754761;1.577674627304077;2.296619494756063;5.464458908353534;3.6261771361033124;3.383843590231503;3.999552538192804;3.1312677123790698
16;25183;181;435;;0;0;0;0;0;0.3647058823529412;0;1.4588235294117649
3;25226;141;301;;109;109;109;109.14285714285714;111;116.65517241379311;0.3499271061118826;14.662351182932865
15;25227;141;302;;0;;;;;;;
18;25226;141;301;;71.43;70.73;70.23;69.74;72.534;78.42192307692308;0.8156154556091798;8.261091853348892
19;25226;141;301;;1;1;1.3333333333333333;1.7142857142857142;1.8666666666666667;1.9230769230769231;0.45175395145262565;0.2664693550105965
9;25226;141;301;;0;0;0;0;0;0;0;0
20;25226;141;301;;0;0;0;0;0;0;0;0
8;25226;141;301;;0;0;0;0;0;1.613076923076923;0;8.065384615384614
15;25226;141;301;;0;;;;;;;
7;25226;141;301;;0;0;0;0;0;0;0;0
5;25226;141;301;;0;0;0;0;0;0;0;0
21;25226;141;301;;0;;;;;;;
4;25226;141;301;;42;41;40.333333333333336;42;42.4;63.38461538461539;1.6035674514745464;24.60468517466498
29;25226;141;301;;0;0;0;0;0;0;0;0
27;25226;141;301;;0;0;0;0;0;0;0;0
18;25222;181;430;;100;100;83.33333333333333;77.95142857142856;89.71066666666667;94.67793103448275;25.468303229460638;15.671200992488352
19;25222;181;430;;6;6;5.333333333333333;5.142857142857143;5.6;5.793103448275862;0.989743318610787;0.6090869562984722
9;25222;181;430;;0;0;0;0;0;0;0;0
20;25222;181;430;;0;0;0;0;0;0;0;0
8;25222;181;430;;100;100;66.66666666666667;57.142857142857146;80;89.65517241379311;49.48716593053935;30.45434781492361
15;25222;181;430;;0;;;;;;;
24;25222;181;430;;0;0;0;0;0;0;0;0
23;25222;181;430;;0;0;0;0;0;0;0;0
22;25222;181;430;;0;0;0;0;0;0;0;0
25;25222;181;430;;0;0;0;0;0;0;0;0
7;25222;181;430;;0;0;0;0;0;0;0;0
5;25222;181;430;;0;0;0;0;0;0;0;0
21;25222;181;430;;0;;;;;;;
4;25222;181;430;;38;38;40.666666666666664;41.42857142857143;39.6;38.827586206896555;3.958973274443148;2.436347825193889
29;25222;181;430;;100;100;100;100;100;100;0;0
27;25222;181;430;;52.25;52.91;43.403333333333336;39.92;46.792;49.361724137931034;15.146530955964801;9.220936847072169
31;25222;181;430;;100;100;100;100;100;100;0;0
26;25222;181;430;;0;0;0;0;0;0;0;0
2;25222;181;430;;222;223;228.33333333333334;230.14285714285714;227.33333333333334;227.06896551724137;7.6798171746946355;4.502344481089508
32;25222;181;430;;50.45;51.12;41.51;37.87285714285714;44.65133333333333;47.19103448275862;15.193775712710888;9.200447269797712
30;25221;181;435;;100;100;100;100;100;100;0;0
12;25221;181;435;;0;0;0;0;0;0;0;0
18;25191;59;116;;95.08;94.92;95;94.4557142857143;93.56400000000001;93.65758620689655;0.7871078550682903;0.9610865086198696
19;25191;59;116;;1;1;1;1;1;1;0;0
9;25191;59;116;;0;0;0;0;0;0;0;0
20;25191;59;116;;0;0;0;0;0;0;0;0
8;25191;59;116;;0;0;0;0;0;0;0;0
13;25191;59;116;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";0;0;0;0;0;0;0;0
13;25191;59;116;"{""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";0;0;0;0;0;0;0;0
7;25191;59;116;;0;0;0;0;0;0;0;0
35;25191;59;116;;2;2;2.3333333333333335;2.142857142857143;2.066666666666667;2.0344827586206895;0.3499271061118826;0.3197799481205415
36;25191;59;116;;4;4;4;3.7142857142857144;3.533333333333333;3.689655172413793;0.45175395145262565;0.5319740903635004
5;25191;59;116;;0;0;0;0;0;0;0;0
21;25191;59;116;;0;;;;;;;
14;25191;59;116;;0;0;0.0012578616352201257;0.0006289308176100629;0.0006289308176100629;0.0006289308176100629;0.0014063320613206226;0.0014063320613206226
10;25191;59;116;;1;1;0.9987421383647798;0.9993710691823899;0.9993710691823899;0.9993710691823899;0.0014063320613206221;0.0014063320613206221
11;25191;59;116;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";1.900497674942017;1.73162317276001;1.7425355911254883;1.755464752515157;1.755464752515157;1.755464752515157;0.11382240386225914;0.11382240386225914
11;25191;59;116;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";3.264482975006104;3.916600465774536;3.674139976501465;4.006264289220174;4.006264289220174;4.006264289220174;0.6593402321147502;0.6593402321147502
6;25191;59;116;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";2.988118886947632;2.362030744552612;2.5952744483947754;2.506022810935974;2.506022810935974;2.506022810935974;0.2732206332950348;0.2732206332950348
6;25191;59;116;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";4.158403635025024;5.252294778823853;4.4544142087300616;4.60173237323761;4.60173237323761;4.60173237323761;0.689498263539775;0.689498263539775
3;25228;141;304;;663;616;644.6666666666666;837.1428571428571;1077.7333333333333;1160.4137931034484;460.2500651265349;294.07265314372853
4;25191;59;116;;61;59;60;59.285714285714285;60;60.3448275862069;1.1605769149479943;1.122677282489635
3;25230;181;436;;29;29;29.333333333333332;29.142857142857142;30;30.137931034482758;0.3499271061118826;3.1592681161507197
13;25235;181;435;"{""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_drogariasaopaulo_com_br""}";0;0;0;0;0;0;0;0
13;25235;181;435;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariasaopaulo_com_br""}";0;0;0;0;0;0;0;0
10;25235;181;435;;0.998272884283247;0.9982758620689656;0.998277837026504;0.9982524496631309;0.9982494994090386;0.9982550445815239;0.00005981916697626722;0.000053296143913483445
11;25235;181;435;"{""percentile"": ""p50"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_drogariasaopaulo_com_br""}";1.02812123298645;1.034960269927979;1.0261893272399902;1.0692575318472728;1.0575257619222005;1.05147479709826;0.08059575871822897;0.060381796105670967
11;25235;181;435;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariasaopaulo_com_br""}";2.341042280197144;2.211971521377563;2.1251974105834956;2.179485934121268;2.203636360168457;2.19321954877753;0.1142695826663358;0.14544876977604254
18;25228;141;304;;78.01;78.24;78.66666666666667;79.41428571428571;80.644;81.52821428571428;0.7876884290279323;1.707362321517835
19;25228;141;304;;2;2;2;2;2;2;0;0
3;25237;181;431;;37;37;37;36.42857142857143;35.93333333333333;35.06896551724138;0.4948716593053935;1.048185114039356
9;25228;141;304;;0;0;0;0;0;0;0;0
20;25228;141;304;;100;100;100;100;100;100;0;0
8;25228;141;304;;0;0;0;0;0;0;0;0
15;25228;141;304;;0;;;;;;;
24;25228;141;304;;0;0;0;0;0;0;0;0
23;25228;141;304;;0;0;0;0;0;0.3203846153846154;0;1.601923076923077
22;25228;141;304;;0;0;0;0;0;0.07;0;0.35000000000000003
25;25228;141;304;;0;0;0;0;0;0.07;0;0.35000000000000003
7;25228;141;304;;0;0;0;0;0;0;0;0
5;25228;141;304;;0;0;0;0;0;0;0;0
21;25228;141;304;;0;;;;;;;
4;25228;141;304;;191;193;195.33333333333334;195.71428571428572;196.4;285.10714285714283;1.385051387833237;95.30265297076103
29;25228;141;304;;3.67;2.7;3.5233333333333334;3.9414285714285713;3.518666666666667;24.167857142857144;0.8825519583478773;39.60937942287541
27;25228;141;304;;100;100;100;100;100;100;0;0
31;25228;141;304;;3.67;2.7;3.5233333333333334;3.9414285714285713;3.518666666666667;24.167857142857144;0.8825519583478773;39.60937942287541
26;25228;141;304;;0;0;0;0;0;0;0;0
31;25226;141;301;;0;0;0;0;0;0;0;0
26;25226;141;301;;0;0;0;0;0;0;0;0
2;25226;141;301;;30;29;28.333333333333332;29.285714285714285;30.733333333333334;51.38461538461539;1.0301575072754254;24.272613442182312
32;25226;141;301;;0;0;0;0;0;0;0;0
28;25226;141;301;;0;0;0;0;0;0;0;0
30;25226;141;301;;0;0;0;0;0;0;0;0
12;25226;141;301;;0;0;0;0;0;0;0;0
6;25235;181;435;"{""percentile"": ""p95"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_drogariasaopaulo_com_br""}";1.268620252609253;1.266489505767822;1.262658913930257;2.7153594153267986;2.7005915800730382;2.5303545123652404;3.249439047080701;2.807422329730943
6;25235;181;435;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariasaopaulo_com_br""}";4.453392267227173;3.789198160171509;3.695631265640259;3.8708770275115967;5.035176467895508;4.884721040725708;0.5746823657754204;2.766541953853468
18;25229;181;433;;79.25;79.25;79.25;79.25;79.25;79.74103448275861;0;0.8630912559239121
19;25229;181;433;;2;2;2;2;2;2;0;0
9;25229;181;433;;0;0;0;0;0;0;0;0
20;25229;181;433;;15.09;15.09;15.719999999999999;18.325714285714287;17.104;14.714137931034482;2.410642221145093;5.073866455530855
8;25229;181;433;;0;0;0;0;0;0;0;0
15;25229;181;433;;0;;;;;;;
7;25229;181;433;;0;0;0;0;0;0;0;0
5;25229;181;433;;0;0;0;0;0;0;0;0
29;25191;59;116;;100;100;100;100;100;100;0;0
34;25191;59;116;;8;13;12.666666666666666;12;11.533333333333333;11.413793103448276;1.0690449676496976;1.542886711806696
16;25186;181;431;;100;100;83.84;83.84;83.84;83.84;22.853691167949215;22.853691167949215
13;25186;181;431;"{""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";0;0;0;0;0;0;0;0
13;25186;181;431;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";0;0;0;13.445714285714287;6.274666666666667;5.8825;32.93513922725039;22.78282453406513
14;25186;181;431;;0.01;0.01020408163265306;0.01020408163265306;0.0058309037900874635;0.004109977324263038;0.0038531037414965986;0.005049710809238709;0.004974714072615868
10;25186;181;431;;0.99;0.9897959183673469;0.9897959183673469;0.9941690962099126;0.9958900226757369;0.9961468962585034;0.005049710809238715;0.0049747140726158654
3;25229;181;433;;53;53;53;53;53;52.93103448275862;0;0.2533954906327426
11;25186;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";1.008938074111938;1.11616587638855;1.2231601079305012;1.1587896006447929;1.097491153081258;1.0911616086959839;0.14383452333184035;0.11643691295327631
11;25186;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.116664409637451;1.274809122085571;1.2246709664662676;1.3927593571799142;1.2611529350280761;1.2487445622682571;0.47729295567718244;0.34201249628672364
6;25186;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";1.480216264724731;2.005111932754517;2.1193108558654785;3.4241278512137283;2.953135108947754;2.867801457643509;3.1356757882346287;2.2729937202185995
6;25186;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.509213209152222;1.857961416244507;1.5928183396657307;4.459350585937499;3.212856340408325;3.099684566259384;4.301743716082525;3.196126529383285
32;25186;181;431;;49.3;49.28;49.28;49.285714285714285;49.278;49.26555555555556;0.009035079029050715;0.01832491389163375
28;25186;181;431;;49.3;49.28;49.28;49.285714285714285;49.278;49.26555555555556;0.009035079029050715;0.01832491389163375
30;25186;181;431;;49.3;49.28;49.28;49.285714285714285;49.278;49.26555555555556;0.009035079029050715;0.01832491389163375
15;25168;148;326;;0;;;;;;;
21;25229;181;433;;0;;;;;;;
4;25229;181;433;;53;53;53;53;53;52.93103448275862;0;0.2533954906327426
29;25229;181;433;;100;100;100;100;100;100;0;0
27;25229;181;433;;100;100;100;100;100;100;0;0
31;25229;181;433;;100;100;100;100;100;100;0;0
26;25229;181;433;;0;0;0;0;0;0;0;0
2;25229;181;433;;53;53;53;53;53;52.93103448275862;0;0.2533954906327426
3;25236;181;437;;27;27;29.333333333333332;28;27.533333333333335;27.344827586206897;2.449489742783178;1.2939077958133598
4;25237;181;431;;36;36;36;35.42857142857143;35.4;34.724137931034484;0.4948716593053935;0.7832977028690032
29;25237;181;431;;49.3;49.3;49.29999999999999;49.28857142857142;49.288;49.26965517241379;0.0098974331861059;0.020254034697362627
27;25237;181;431;;49.3;49.3;49.29999999999999;49.28857142857142;49.288;49.26965517241379;0.0098974331861059;0.020254034697362627
31;25237;181;431;;49.3;49.3;49.29999999999999;49.28857142857142;49.288;49.26965517241379;0.0098974331861059;0.020254034697362627
26;25237;181;431;;0;0;0;0;0;0;0;0
2;25237;181;431;;71;71;71;69.85714285714286;69.8;68.44827586206897;0.989743318610787;1.5665954057380065
32;25237;181;431;;49.3;49.3;49.29999999999999;49.28857142857142;49.288;49.26965517241379;0.0098974331861059;0.020254034697362627
28;25237;181;431;;49.3;49.3;49.29999999999999;49.28857142857142;49.288;49.26965517241379;0.0098974331861059;0.020254034697362627
30;25237;181;431;;49.3;49.3;49.29999999999999;49.28857142857142;49.288;49.26965517241379;0.0098974331861059;0.020254034697362627
18;25236;181;437;;0;0;0;0;0;0;0;0
19;25236;181;437;;2;2;2;2;2;2.0344827586206895;0;0.18246560765962694
9;25236;181;437;;0;0;0;0;0;0;0;0
20;25236;181;437;;0;0;0;0;0;0.12758620689655173;0;0.6751227483406197
8;25236;181;437;;0;0;0;0;0;0;0;0
15;25236;181;437;;0;;;;;;;
7;25236;181;437;;0;0;0;0;0;0;0;0
5;25236;181;437;;0;0;0;0;0;0;0;0
21;25236;181;437;;0;;;;;;;
4;25236;181;437;;27;27;27;27;27;27;0;0
29;25236;181;437;;100;100;100;100;100;100;0;0
18;25235;181;435;;0;0;0;0;0;0;0;0
3;25238;181;432;;65;65;65;65;65.06666666666666;65.03448275862068;0;0.18246560765962694
19;25235;181;435;;2;2;2;2;2;2;0;0
18;25234;181;438;;0;0;0;0;0;0;0;0
19;25234;181;438;;2;2;2;2;2;2;0;0
9;25234;181;438;;0;0;0;0;0;0;0;0
20;25234;181;438;;0;0;0;0;0;0;0;0
8;25234;181;438;;0;0;0;0;0;0;0;0
15;25234;181;438;;0;;;;;;;
24;25234;181;438;;0;0;0;0;0;0;0;0
